customer_id,gender,age,city,signup_date.1,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date.1,loyalty_points,churned,rating,rating_date.1,delivery_status,
C5515,Male,Senior,Karachi,10-09-2023,O9515,02-11-2024,Burger King,Sandwich,Chinese,1,985.03,Wallet,43,29-09-2024,344,Inactive,1,25-09-2024,Cancelled,
C2745,Male,Teenager,Peshawar,27-08-2023,O6745,02-11-2024,Burger King,Burger,Dessert,3,1283.92,Cash,13,08-09-2024,244,Inactive,2,17-12-2024,Delayed,
C2828,Female,Adult,Karachi,15-03-2024,O6828,02-11-2024,Subway,Sandwich,Continental,5,1104.92,Cash,11,14-07-2025,404,Active,2,24-08-2024,Delivered,
C6872,Other,Teenager,Islamabad,18-04-2024,O10872,02-11-2024,Burger King,Sandwich,Dessert,4,1392.57,Card,18,07-05-2025,47,Active,1,10-11-2024,Cancelled,
C2537,Male,Adult,Islamabad,18-06-2025,O6537,02-12-2024,Burger King,Fries,Dessert,3,1360.89,Cash,5,20-08-2025,227,Active,1,27-08-2024,Cancelled,
C1780,Male,Senior,Islamabad,19-04-2025,O5780,02-12-2024,Pizza Hut,Fries,Italian,5,377.25,Card,9,13-05-2025,422,Active,1,08-12-2024,Delayed,
C5698,Other,Teenager,Lahore,11-07-2024,O9698,02-12-2024,McDonald's,Pasta,Dessert,5,289.61,Cash,7,18-06-2025,116,Inactive,3,04-09-2024,Delayed,
C6445,Female,Senior,Peshawar,05-04-2025,O10445,02-12-2024,KFC,Pizza,Italian,1,659.93,Wallet,16,27-04-2025,113,Active,4,25-05-2025,Delivered,
C4256,Male,Teenager,Lahore,27-09-2024,O8256,02-12-2024,KFC,Sandwich,Italian,2,967.79,Cash,41,11-10-2024,412,Inactive,4,25-06-2025,Cancelled,
C4690,Other,Senior,Islamabad,17-01-2024,O8690,13-02-2024,Burger King,Pizza,Continental,3,171.93,Card,16,20-03-2025,129,Active,4,29-08-2024,Delayed,
C1952,Other,Senior,Peshawar,17-05-2024,O5952,13-02-2024,KFC,Fries,Fast Food,5,631.61,Card,25,25-02-2025,34,Active,5,25-08-2024,Delivered,
C4415,Other,Teenager,Islamabad,20-07-2024,O8415,13-02-2024,Burger King,Burger,Continental,3,427.8,Card,20,19-03-2025,11,Active,2,28-02-2025,Delivered,
C3108,Female,Adult,Karachi,28-01-2024,O7108,14-02-2024,Subway,Sandwich,Dessert,5,344.8,Cash,7,02-03-2025,400,Active,4,21-10-2024,Delivered,
C4750,Male,Adult,Peshawar,20-02-2024,O8750,14-02-2024,Subway,Burger,Fast Food,1,1370.46,Wallet,15,25-05-2025,59,Inactive,4,02-09-2024,Cancelled,
C4480,Male,Adult,Lahore,23-08-2024,O8480,14-02-2024,KFC,Fries,Dessert,1,291.03,Wallet,42,25-06-2025,205,Inactive,4,01-12-2024,Delayed,
C1462,Female,Adult,Islamabad,10-04-2025,O5462,14-02-2024,McDonald's,Fries,Chinese,4,1215.7,Wallet,2,07-08-2025,298,Active,5,24-09-2024,Delayed,
C4524,Other,Senior,Islamabad,12-05-2025,O8524,14-02-2024,KFC,Burger,Fast Food,2,1271.3,Wallet,3,02-01-2025,300,Active,1,08-04-2025,Cancelled,
C1199,Other,Teenager,Lahore,10-08-2024,O5199,15-02-2024,Subway,Sandwich,Chinese,4,347.46,Wallet,37,26-11-2024,74,Inactive,3,17-03-2025,Delivered,
C3219,Male,Teenager,Multan,23-08-2024,O7219,15-02-2024,Burger King,Sandwich,Chinese,1,729.97,Wallet,5,16-07-2025,472,Active,4,10-12-2024,Delivered,
C2407,Female,Teenager,Karachi,15-12-2024,O6407,15-02-2024,KFC,Fries,Fast Food,5,1493.07,Cash,14,13-02-2025,423,Active,4,17-05-2025,Cancelled,
C2199,Female,Senior,Karachi,28-12-2024,O6199,15-02-2024,KFC,Fries,Chinese,5,695.51,Wallet,27,23-03-2025,227,Inactive,3,24-05-2025,Cancelled,
C1533,Other,Adult,Karachi,17-07-2025,O5533,15-02-2024,Burger King,Fries,Chinese,2,420.11,Card,15,07-11-2024,281,Inactive,1,31-08-2024,Delayed,
C4211,Other,Senior,Peshawar,31-10-2024,O8211,15-02-2024,KFC,Burger,Fast Food,5,527.23,Cash,16,10-03-2025,256,Inactive,4,27-02-2025,Delayed,
C1121,Female,Senior,Islamabad,11-06-2025,O5121,15-02-2024,Pizza Hut,Pasta,Dessert,5,784.74,Wallet,22,14-11-2024,425,Active,1,05-10-2024,Delivered,
C6991,Female,Teenager,Multan,24-09-2023,O10991,15-02-2024,KFC,Burger,Chinese,4,1298.75,Card,28,22-09-2024,285,Active,1,07-07-2025,Delivered,
C5779,Other,Teenager,Multan,07-05-2024,O9779,16-02-2024,KFC,Fries,Continental,1,298.83,Card,23,15-10-2024,275,Active,1,06-02-2025,Cancelled,
C1719,Male,Teenager,Lahore,24-12-2024,O5719,16-02-2024,KFC,Pasta,Italian,5,848.34,Card,12,20-06-2025,283,Inactive,3,04-02-2025,Delayed,
C2355,Male,Senior,Multan,30-09-2023,O6355,16-02-2024,McDonald's,Sandwich,Fast Food,2,1114.25,Cash,47,30-03-2025,60,Active,4,25-05-2025,Cancelled,
C3936,Other,Adult,Peshawar,26-01-2025,O7936,16-02-2024,Burger King,Pizza,Italian,3,807.34,Card,11,22-07-2025,44,Inactive,1,17-05-2025,Delivered,
C1003,Male,Teenager,Islamabad,15-11-2023,O5003,16-02-2024,Burger King,Pizza,Fast Food,1,133.44,Cash,16,09-03-2025,142,Active,2,16-02-2025,Cancelled,
C2508,Other,Teenager,Karachi,05-03-2024,O6508,16-02-2024,KFC,Burger,Italian,2,178.97,Cash,21,20-02-2025,322,Inactive,1,02-12-2024,Delayed,
C4398,Female,Teenager,Karachi,03-07-2025,O8398,16-02-2024,KFC,Sandwich,Italian,2,893.7,Wallet,33,20-02-2025,245,Active,1,02-11-2024,Delayed,
C3686,Male,Adult,Islamabad,22-12-2024,O7686,17-02-2024,Pizza Hut,Fries,Chinese,4,1180.26,Cash,33,25-10-2024,456,Inactive,2,26-07-2025,Delayed,
C4924,Male,Senior,Multan,27-06-2025,O8924,17-02-2024,Pizza Hut,Burger,Fast Food,5,701.73,Wallet,24,16-01-2025,394,Active,3,11-08-2025,Delayed,
C6969,Other,Adult,Peshawar,25-03-2024,O10969,17-02-2024,Pizza Hut,Pizza,Continental,5,1213.36,Cash,43,28-05-2025,439,Inactive,1,03-11-2024,Cancelled,
C6581,Female,Teenager,Karachi,20-11-2024,O10581,17-02-2024,McDonald's,Fries,Dessert,2,865.17,Card,8,04-07-2025,374,Inactive,3,15-10-2024,Delayed,
C2795,Female,Senior,Islamabad,29-10-2023,O6795,17-02-2024,McDonald's,Sandwich,Dessert,3,386.38,Wallet,37,28-06-2025,257,Inactive,3,17-11-2024,Cancelled,
C2707,Female,Senior,Karachi,03-10-2024,O6707,17-02-2024,Pizza Hut,Sandwich,Dessert,1,988.94,Cash,49,07-12-2024,443,Active,3,28-11-2024,Cancelled,
C4509,Other,Teenager,Multan,08-03-2024,O8509,17-02-2024,Subway,Fries,Continental,4,1106.76,Wallet,20,11-06-2025,368,Active,3,30-09-2024,Delivered,
C5876,Female,Teenager,Islamabad,17-06-2025,O9876,17-02-2024,Burger King,Sandwich,Fast Food,2,966.63,Card,18,28-11-2024,461,Inactive,4,23-11-2024,Delayed,
C5701,Other,Senior,Islamabad,09-08-2024,O9701,18-02-2024,Subway,Fries,Chinese,2,1273.83,Wallet,23,19-01-2025,474,Inactive,5,09-03-2025,Cancelled,
C4373,Male,Senior,Islamabad,12-02-2024,O8373,18-02-2024,Burger King,Pasta,Continental,1,538.38,Wallet,19,22-08-2024,208,Inactive,2,02-01-2025,Delivered,
C2701,Other,Senior,Peshawar,05-10-2024,O6701,18-02-2024,Subway,Pasta,Dessert,5,684.65,Cash,23,08-04-2025,487,Active,4,19-09-2024,Cancelled,
C5748,Other,Adult,Peshawar,03-05-2025,O9748,18-02-2024,McDonald's,Pizza,Chinese,4,181.27,Cash,47,01-09-2024,230,Active,1,08-11-2024,Cancelled,
C6746,Female,Senior,Karachi,08-12-2024,O10746,18-02-2024,Burger King,Burger,Fast Food,1,861.14,Cash,46,17-06-2025,15,Active,1,11-06-2025,Delivered,
C4744,Other,Teenager,Lahore,02-02-2024,O8744,18-02-2024,Pizza Hut,Burger,Chinese,5,995.46,Wallet,8,13-03-2025,112,Inactive,3,29-05-2025,Delivered,
C1214,Other,Adult,Karachi,18-05-2024,O5214,18-02-2024,McDonald's,Sandwich,Fast Food,4,1074.34,Wallet,35,26-10-2024,225,Active,4,01-01-2025,Cancelled,
C2784,Male,Adult,Lahore,25-06-2025,O6784,18-02-2024,KFC,Pasta,Dessert,3,643.9,Card,15,18-08-2025,310,Inactive,5,02-10-2024,Delivered,
C6191,Other,Teenager,Lahore,03-12-2024,O10191,18-02-2024,Burger King,Pasta,Continental,5,596.16,Wallet,49,14-12-2024,136,Inactive,3,08-03-2025,Cancelled,
C4682,Male,Senior,Lahore,29-07-2024,O8682,18-02-2024,KFC,Sandwich,Fast Food,3,486.63,Cash,49,28-12-2024,94,Inactive,1,19-02-2025,Delayed,
C3772,Other,Senior,Karachi,16-03-2024,O7772,19-02-2024,Pizza Hut,Fries,Dessert,5,478.06,Wallet,25,03-07-2025,390,Inactive,1,03-01-2025,Cancelled,
C4820,Male,Senior,Islamabad,11-07-2025,O8820,19-02-2024,Subway,Pasta,Dessert,3,515.17,Cash,20,10-08-2025,450,Inactive,3,27-01-2025,Delivered,
C4325,Female,Senior,Lahore,14-08-2025,O8325,19-02-2024,Pizza Hut,Fries,Italian,2,962.39,Wallet,1,01-07-2025,273,Active,1,26-04-2025,Cancelled,
C3234,Other,Teenager,Islamabad,24-06-2024,O7234,19-02-2024,KFC,Fries,Italian,3,1456.01,Card,42,04-11-2024,404,Active,4,21-01-2025,Delayed,
C3712,Male,Senior,Multan,27-09-2024,O7712,19-02-2024,McDonald's,Burger,Fast Food,3,298.73,Cash,17,28-12-2024,28,Inactive,5,03-07-2025,Delayed,
C5492,Male,Senior,Peshawar,30-04-2024,O9492,19-02-2024,Burger King,Burger,Continental,3,1276.38,Cash,34,01-09-2024,286,Active,1,16-05-2025,Delayed,
C4601,Other,Adult,Peshawar,21-07-2024,O8601,19-02-2024,Pizza Hut,Burger,Chinese,4,469.71,Card,1,24-10-2024,156,Active,5,23-11-2024,Cancelled,
C3927,Female,Senior,Lahore,17-09-2024,O7927,20-02-2024,Burger King,Sandwich,Chinese,2,793.77,Wallet,19,11-09-2024,56,Inactive,5,23-05-2025,Delayed,
C5697,Male,Teenager,Multan,18-09-2023,O9697,20-02-2024,KFC,Burger,Dessert,2,1287.98,Cash,17,11-01-2025,392,Active,5,25-06-2025,Delivered,
C2882,Male,Adult,Peshawar,16-03-2025,O6882,20-02-2024,Subway,Sandwich,Continental,3,1046.16,Wallet,2,21-08-2024,435,Active,5,06-11-2024,Delayed,
C4854,Female,Teenager,Lahore,04-02-2025,O8854,20-02-2024,Pizza Hut,Sandwich,Chinese,3,599.97,Wallet,33,26-10-2024,320,Active,4,06-05-2025,Delivered,
C6589,Male,Adult,Peshawar,16-02-2024,O10589,20-02-2024,Subway,Pasta,Continental,2,235.82,Card,11,20-12-2024,40,Inactive,5,10-07-2025,Cancelled,
C6151,Female,Teenager,Peshawar,19-01-2024,O10151,20-02-2024,McDonald's,Fries,Chinese,5,498.84,Cash,24,19-11-2024,111,Inactive,2,09-09-2024,Delivered,
C6103,Other,Adult,Peshawar,30-03-2024,O10103,20-02-2024,Pizza Hut,Pizza,Fast Food,3,998.71,Card,16,06-02-2025,317,Inactive,5,18-06-2025,Delayed,
C4664,Male,Teenager,Multan,22-12-2024,O8664,20-02-2024,KFC,Burger,Continental,1,478.34,Card,9,02-08-2025,252,Inactive,3,01-09-2024,Cancelled,
C1446,Other,Adult,Karachi,10-01-2024,O5446,21-02-2024,Burger King,Pasta,Dessert,2,113.28,Wallet,16,06-02-2025,141,Active,3,05-04-2025,Cancelled,
C4570,Female,Adult,Lahore,14-04-2024,O8570,21-02-2024,Subway,Pizza,Dessert,1,342.45,Card,11,28-03-2025,164,Active,4,18-06-2025,Delayed,
C6344,Female,Teenager,Multan,03-08-2025,O10344,21-02-2024,McDonald's,Fries,Chinese,1,854.74,Cash,40,25-02-2025,280,Inactive,4,09-12-2024,Cancelled,
C2413,Male,Senior,Peshawar,05-01-2024,O6413,21-02-2024,Pizza Hut,Fries,Continental,5,1363.97,Cash,30,28-12-2024,71,Inactive,3,03-11-2024,Cancelled,
C6816,Male,Teenager,Lahore,10-01-2024,O10816,21-02-2024,McDonald's,Pizza,Continental,1,546.03,Cash,41,15-01-2025,478,Active,4,18-07-2025,Delayed,
C4771,Female,Teenager,Lahore,28-06-2025,O8771,21-02-2024,KFC,Burger,Continental,2,276.6,Card,7,30-04-2025,85,Active,3,11-08-2025,Delayed,
C2032,Male,Adult,Peshawar,09-01-2024,O6032,21-02-2024,McDonald's,Fries,Fast Food,3,1378.28,Cash,50,20-06-2025,107,Inactive,2,15-07-2025,Cancelled,
C4827,Male,Teenager,Lahore,28-11-2024,O8827,21-02-2024,Subway,Pasta,Fast Food,1,218.31,Wallet,20,09-08-2025,84,Inactive,4,24-04-2025,Delivered,
C4157,Female,Senior,Multan,04-05-2025,O8157,21-02-2024,Pizza Hut,Pasta,Continental,2,1484.97,Cash,3,03-03-2025,323,Inactive,4,21-11-2024,Delayed,
C3691,Other,Senior,Peshawar,07-03-2024,O7691,22-02-2024,Burger King,Pizza,Continental,4,813.63,Cash,36,04-03-2025,51,Inactive,4,21-03-2025,Delivered,
C3229,Other,Senior,Islamabad,22-02-2025,O7229,22-02-2024,Burger King,Sandwich,Italian,2,522.4,Cash,11,18-09-2024,47,Active,5,04-10-2024,Delivered,
C3156,Female,Senior,Peshawar,24-01-2024,O7156,22-02-2024,KFC,Fries,Fast Food,1,420.14,Card,14,06-12-2024,265,Inactive,2,19-10-2024,Delayed,
C2573,Female,Teenager,Multan,31-05-2024,O6573,22-02-2024,Subway,Burger,Chinese,3,1100.63,Cash,29,08-12-2024,412,Active,4,21-05-2025,Cancelled,
C3519,Female,Teenager,Islamabad,20-09-2024,O7519,22-02-2024,KFC,Sandwich,Dessert,1,1338.35,Wallet,3,16-10-2024,490,Active,3,06-05-2025,Cancelled,
C5678,Other,Teenager,Peshawar,31-12-2024,O9678,22-02-2024,McDonald's,Fries,Chinese,3,1026.94,Card,1,09-02-2025,419,Inactive,4,08-06-2025,Cancelled,
C5188,Male,Adult,Islamabad,07-11-2023,O9188,22-02-2024,Subway,Pizza,Italian,2,864.72,Wallet,8,20-07-2025,195,Active,3,30-10-2024,Delivered,
C5372,Other,Adult,Islamabad,20-10-2023,O9372,22-02-2024,Pizza Hut,Pasta,Continental,3,805.19,Card,43,01-09-2024,261,Active,1,15-09-2024,Delivered,
C2519,Other,Adult,Multan,16-11-2023,O6519,22-02-2024,KFC,Pasta,Fast Food,3,1293.84,Cash,33,01-12-2024,198,Active,4,12-03-2025,Delayed,
C6884,Other,Senior,Multan,16-05-2025,O10884,23-02-2024,Subway,Sandwich,Chinese,5,280.5,Cash,19,13-04-2025,144,Inactive,3,12-12-2024,Delivered,
C3634,Female,Senior,Lahore,26-01-2025,O7634,23-02-2024,Subway,Fries,Fast Food,2,284.58,Cash,49,21-05-2025,38,Inactive,2,25-08-2024,Delayed,
C4466,Female,Teenager,Islamabad,10-06-2024,O8466,23-02-2024,Pizza Hut,Fries,Continental,5,644.46,Wallet,4,13-04-2025,467,Inactive,5,12-03-2025,Delayed,
C3805,Female,Senior,Lahore,13-12-2024,O7805,23-02-2024,McDonald's,Fries,Fast Food,3,166.57,Card,14,11-11-2024,18,Active,5,27-07-2025,Delayed,
C1161,Other,Senior,Lahore,20-03-2025,O5161,23-02-2024,Subway,Pizza,Italian,3,1389.12,Wallet,44,26-03-2025,144,Inactive,1,09-09-2024,Delayed,
C4838,Male,Teenager,Karachi,17-02-2025,O8838,23-02-2024,KFC,Fries,Dessert,2,186.86,Cash,36,30-09-2024,326,Inactive,2,29-03-2025,Delayed,
C6713,Female,Senior,Peshawar,11-05-2024,O10713,23-02-2024,KFC,Sandwich,Italian,2,663.82,Wallet,11,11-08-2025,283,Active,3,04-06-2025,Delivered,
C4817,Female,Teenager,Multan,30-08-2023,O8817,23-02-2024,Burger King,Fries,Fast Food,2,488.08,Card,21,10-12-2024,21,Inactive,3,14-03-2025,Delivered,
C4871,Female,Teenager,Karachi,06-11-2023,O8871,23-02-2024,KFC,Pizza,Dessert,2,847.31,Card,1,21-12-2024,189,Active,3,04-02-2025,Cancelled,
C5145,Male,Senior,Islamabad,26-11-2023,O9145,24-02-2024,McDonald's,Pasta,Dessert,1,689.33,Card,6,13-06-2025,376,Active,2,29-08-2024,Delayed,
C2829,Other,Teenager,Peshawar,29-07-2024,O6829,24-02-2024,Burger King,Pasta,Dessert,3,1190.25,Wallet,14,04-03-2025,63,Active,3,27-03-2025,Cancelled,
C4445,Male,Adult,Karachi,29-03-2024,O8445,24-02-2024,Burger King,Pasta,Italian,1,1241.56,Card,38,02-01-2025,148,Active,1,08-06-2025,Delayed,
C2433,Male,Teenager,Karachi,24-04-2025,O6433,24-02-2024,Subway,Pasta,Chinese,3,291.42,Cash,18,27-11-2024,105,Inactive,4,21-08-2024,Cancelled,
C6703,Female,Teenager,Multan,15-05-2025,O10703,24-02-2024,McDonald's,Sandwich,Fast Food,3,369.79,Card,42,14-07-2025,47,Inactive,2,04-02-2025,Delivered,
C5797,Other,Teenager,Islamabad,03-06-2024,O9797,24-02-2024,McDonald's,Sandwich,Dessert,1,740.6,Card,12,02-07-2025,52,Inactive,5,16-04-2025,Delayed,
C1359,Male,Teenager,Peshawar,18-10-2023,O5359,24-02-2024,Pizza Hut,Pasta,Chinese,3,834.92,Cash,12,06-07-2025,115,Inactive,1,30-07-2025,Cancelled,
C1496,Male,Adult,Karachi,24-02-2025,O5496,24-02-2024,Pizza Hut,Pasta,Chinese,5,154.51,Wallet,50,22-07-2025,421,Active,5,31-12-2024,Cancelled,
C2093,Other,Adult,Peshawar,20-03-2024,O6093,24-02-2024,Subway,Sandwich,Dessert,5,256.63,Wallet,30,02-03-2025,236,Inactive,3,09-05-2025,Delayed,
C6213,Other,Senior,Peshawar,02-02-2024,O10213,24-02-2024,Pizza Hut,Pasta,Italian,3,209.21,Cash,26,13-06-2025,203,Active,5,17-11-2024,Delivered,
C1250,Male,Senior,Islamabad,20-10-2023,O5250,24-02-2024,Subway,Burger,Chinese,1,624.23,Wallet,19,11-05-2025,214,Active,4,25-05-2025,Delivered,
C4618,Other,Teenager,Karachi,25-06-2024,O8618,24-02-2024,Burger King,Fries,Fast Food,2,970.41,Cash,24,08-12-2024,478,Inactive,1,06-03-2025,Delayed,
C3547,Male,Senior,Karachi,06-10-2023,O7547,24-02-2024,KFC,Burger,Italian,5,1229.12,Cash,17,26-01-2025,361,Inactive,2,10-11-2024,Delivered,
C6245,Female,Teenager,Islamabad,30-12-2023,O10245,24-02-2024,KFC,Pizza,Continental,3,136.43,Card,20,18-04-2025,474,Inactive,2,12-08-2025,Delivered,
C6721,Male,Teenager,Peshawar,01-03-2025,O10721,24-02-2024,McDonald's,Pizza,Fast Food,3,292.57,Wallet,36,21-05-2025,167,Inactive,4,12-12-2024,Delivered,
C3402,Female,Adult,Karachi,22-08-2024,O7402,25-02-2024,Subway,Pizza,Continental,1,646.95,Cash,23,08-06-2025,473,Active,1,18-01-2025,Cancelled,
C2464,Female,Teenager,Peshawar,08-05-2024,O6464,25-02-2024,McDonald's,Pizza,Continental,3,1174.4,Wallet,41,01-12-2024,82,Active,3,13-12-2024,Delayed,
C6166,Male,Senior,Peshawar,21-06-2024,O10166,25-02-2024,Pizza Hut,Sandwich,Italian,1,1444.27,Cash,12,26-01-2025,144,Inactive,5,23-09-2024,Delivered,
C4349,Other,Adult,Multan,07-08-2024,O8349,25-02-2024,KFC,Pizza,Italian,2,908.07,Cash,13,23-10-2024,223,Active,2,18-09-2024,Delayed,
C4292,Male,Adult,Karachi,15-10-2024,O8292,25-02-2024,Subway,Burger,Fast Food,5,1089.43,Card,37,28-11-2024,265,Inactive,4,26-04-2025,Delivered,
C3824,Other,Adult,Karachi,09-02-2024,O7824,25-02-2024,KFC,Sandwich,Italian,2,951.54,Card,24,02-08-2025,101,Active,3,12-12-2024,Delivered,
C1498,Other,Senior,Multan,21-06-2024,O5498,25-02-2024,Subway,Fries,Fast Food,1,1275.47,Card,41,21-06-2025,236,Inactive,5,26-02-2025,Delayed,
C5568,Other,Adult,Lahore,13-08-2024,O9568,25-02-2024,KFC,Sandwich,Chinese,1,445.08,Cash,41,02-09-2024,453,Active,2,04-08-2025,Delivered,
C5240,Female,Adult,Karachi,28-08-2024,O9240,25-02-2024,Burger King,Burger,Italian,4,397.36,Wallet,25,20-09-2024,439,Active,4,18-12-2024,Delayed,
C1148,Female,Adult,Lahore,03-11-2023,O5148,25-02-2024,Burger King,Burger,Dessert,4,969.25,Wallet,32,26-02-2025,290,Active,5,23-06-2025,Cancelled,
C6921,Male,Senior,Multan,29-07-2025,O10921,25-02-2024,Pizza Hut,Fries,Dessert,4,563.63,Card,8,15-11-2024,373,Inactive,5,15-08-2025,Delivered,
C2773,Male,Adult,Peshawar,01-12-2023,O6773,26-02-2024,McDonald's,Fries,Continental,5,992.08,Wallet,12,21-06-2025,302,Active,2,23-10-2024,Delayed,
C5334,Other,Teenager,Karachi,12-03-2025,O9334,26-02-2024,Pizza Hut,Pizza,Fast Food,3,1474.62,Wallet,41,26-01-2025,267,Inactive,3,04-04-2025,Delivered,
C1407,Female,Adult,Karachi,23-09-2024,O5407,26-02-2024,Subway,Pasta,Chinese,2,283.32,Cash,30,24-11-2024,91,Active,4,02-09-2024,Cancelled,
C2968,Male,Senior,Karachi,04-10-2024,O6968,26-02-2024,KFC,Pizza,Italian,5,268.8,Cash,5,13-12-2024,357,Active,1,28-04-2025,Cancelled,
C3125,Other,Teenager,Islamabad,25-07-2024,O7125,26-02-2024,Subway,Pasta,Italian,1,1367.43,Wallet,13,01-06-2025,203,Active,4,03-12-2024,Delivered,
C5534,Other,Adult,Islamabad,20-03-2024,O9534,26-02-2024,KFC,Fries,Dessert,1,220.06,Card,49,20-09-2024,415,Active,4,05-05-2025,Delivered,
C6217,Female,Senior,Lahore,25-11-2023,O10217,26-02-2024,KFC,Sandwich,Chinese,2,406.51,Cash,40,29-12-2024,431,Inactive,3,14-08-2025,Delivered,
C1011,Female,Teenager,Islamabad,15-05-2024,O5011,27-02-2024,Pizza Hut,Fries,Continental,2,224.43,Wallet,10,07-01-2025,401,Active,4,08-09-2024,Delayed,
C4543,Female,Teenager,Peshawar,08-03-2024,O8543,27-02-2024,Pizza Hut,Sandwich,Fast Food,2,886.92,Cash,40,29-05-2025,137,Active,4,12-04-2025,Delayed,
C1456,Female,Teenager,Lahore,20-11-2024,O5456,27-02-2024,Pizza Hut,Sandwich,Chinese,3,1034.14,Cash,34,25-09-2024,12,Active,2,25-03-2025,Cancelled,
C1684,Other,Senior,Lahore,07-02-2024,O5684,27-02-2024,McDonald's,Fries,Continental,2,678.96,Card,44,26-12-2024,310,Active,5,27-07-2025,Delivered,
C3127,Other,Senior,Islamabad,20-12-2024,O7127,27-02-2024,KFC,Fries,Italian,2,442.5,Wallet,32,29-06-2025,322,Inactive,2,10-07-2025,Delivered,
C2042,Other,Teenager,Lahore,04-04-2024,O6042,27-02-2024,Burger King,Sandwich,Dessert,3,1292.95,Wallet,28,10-06-2025,51,Active,4,21-03-2025,Delayed,
C2713,Female,Adult,Karachi,27-05-2025,O6713,27-02-2024,Pizza Hut,Fries,Dessert,1,399.92,Cash,48,05-12-2024,5,Active,2,21-10-2024,Delivered,
C1264,Male,Adult,Islamabad,25-07-2025,O5264,27-02-2024,Burger King,Fries,Italian,5,1362.79,Card,9,21-07-2025,405,Inactive,5,30-09-2024,Delayed,
C2176,Male,Teenager,Lahore,10-12-2024,O6176,27-02-2024,Burger King,Pizza,Fast Food,4,122.41,Wallet,40,07-02-2025,15,Inactive,2,20-06-2025,Cancelled,
C6482,Other,Teenager,Multan,03-03-2024,O10482,27-02-2024,KFC,Pasta,Dessert,2,1349.84,Cash,7,22-05-2025,77,Inactive,4,28-07-2025,Delivered,
C1519,Other,Adult,Peshawar,04-02-2025,O5519,27-02-2024,Pizza Hut,Pizza,Continental,5,467.4,Wallet,4,28-07-2025,343,Active,2,06-11-2024,Delayed,
C4789,Female,Adult,Karachi,28-02-2024,O8789,28-02-2024,Subway,Burger,Italian,3,843.85,Cash,34,26-11-2024,391,Active,5,26-09-2024,Delayed,
C1220,Male,Adult,Multan,30-10-2023,O5220,28-02-2024,McDonald's,Burger,Chinese,2,495.99,Card,9,10-08-2025,477,Active,1,25-01-2025,Delayed,
C4091,Male,Adult,Multan,30-12-2024,O8091,28-02-2024,Pizza Hut,Burger,Continental,1,122.84,Wallet,31,17-06-2025,456,Inactive,1,21-08-2025,Delivered,
C2332,Other,Senior,Multan,02-04-2025,O6332,28-02-2024,McDonald's,Sandwich,Dessert,1,903.28,Cash,4,19-05-2025,352,Inactive,2,22-07-2025,Delayed,
C6279,Other,Adult,Peshawar,24-09-2023,O10279,28-02-2024,Burger King,Burger,Chinese,3,565.17,Card,23,31-12-2024,181,Inactive,3,24-10-2024,Delayed,
C6175,Female,Senior,Islamabad,08-07-2025,O10175,29-02-2024,KFC,Sandwich,Fast Food,2,731.58,Cash,2,12-05-2025,87,Inactive,3,03-03-2025,Cancelled,
C5475,Other,Teenager,Peshawar,22-04-2024,O9475,29-02-2024,KFC,Pizza,Chinese,5,231.2,Wallet,43,24-05-2025,125,Inactive,3,04-08-2025,Delivered,
C4705,Male,Senior,Karachi,07-10-2024,O8705,29-02-2024,KFC,Burger,Dessert,3,505.66,Wallet,8,01-09-2024,354,Inactive,1,12-11-2024,Delivered,
C5364,Male,Adult,Karachi,04-08-2024,O9364,29-02-2024,Pizza Hut,Sandwich,Italian,4,1350.29,Wallet,44,01-11-2024,148,Inactive,3,19-05-2025,Delivered,
C1285,Other,Teenager,Peshawar,06-06-2025,O5285,29-02-2024,Pizza Hut,Burger,Italian,2,381.5,Cash,39,04-06-2025,114,Active,4,25-01-2025,Delayed,
C4676,Other,Senior,Karachi,20-02-2025,O8676,29-02-2024,KFC,Sandwich,Chinese,3,697.93,Wallet,17,25-01-2025,89,Inactive,4,19-07-2025,Delivered,
C5656,Female,Adult,Peshawar,21-07-2025,O9656,29-02-2024,McDonald's,Sandwich,Italian,3,769.88,Card,22,21-11-2024,433,Inactive,2,02-03-2025,Delayed,
C1785,Female,Adult,Lahore,01-10-2023,O5785,29-02-2024,Burger King,Pasta,Chinese,1,1225.02,Cash,14,26-08-2024,484,Active,3,28-10-2024,Delivered,
C3443,Other,Teenager,Multan,18-09-2023,O7443,29-02-2024,Subway,Sandwich,Fast Food,2,1197.86,Cash,16,16-04-2025,195,Inactive,1,09-10-2024,Delivered,
C2533,Other,Senior,Lahore,19-11-2023,O6533,29-02-2024,Subway,Burger,Fast Food,4,326.98,Card,17,11-06-2025,47,Active,3,15-06-2025,Delayed,
C3710,Female,Teenager,Lahore,12-06-2024,O7710,03-01-2024,Pizza Hut,Burger,Chinese,4,787.43,Wallet,28,23-12-2024,17,Inactive,3,15-04-2025,Cancelled,
C5352,Other,Teenager,Lahore,16-03-2025,O9352,03-01-2024,McDonald's,Burger,Chinese,2,496.55,Wallet,1,06-07-2025,224,Active,5,22-04-2025,Delayed,
C3832,Female,Adult,Multan,26-01-2025,O7832,03-01-2024,KFC,Pizza,Continental,4,292.94,Cash,11,16-05-2025,306,Active,5,01-03-2025,Delivered,
